clan;year;session;location;landmark_id;utme;utmn
talek;2005;t54668;o;Guard_X;744142;9837041
talek;2005;t54669;o;Guard_Crossing;744611;9836809
talek;2005;t54670;o;Guard_X;744802;9837377
talek;2005;t54675;o;BB_X;743339;9839313
talek;2005;t54676;o;BB_X;743208;9839324
talek;2005;t54677;o;BB_X;743161;9839407
talek;2005;t54678;o;BB_X;742977;9838980
talek;2005;t54679;o;BB_X;743339;9839313
talek;2005;t54680;o;BB_X;743687;9839396
talek;2005;t54681;o;Talek_Lugga_-_Top;744627;9840000
talek;2005;t54682;d;Kinda-See-Em_Den;745124;9840497
talek;2005;t54684;o;Cheetah_T_X;748062;9837930
talek;2005;t54685;o;Box_X;747982;9838336
talek;2005;t54686;k;Saga_L_X;746040;9838499
talek;2005;t54688;o;BB_X;742569;9839236
talek;2005;t54689;o;BB_X;743272;9839497
talek;2005;t54693;o;BB_X;742302;9838888
talek;2005;t54694;o;Maji_Fisi;745018;9838398
talek;2005;t54695;o;Cheetah_T_X;748423;9837701
talek;2005;t54696;o;Cheetah_T_X;748403;9837725
talek;2005;t54703;o;BB_X;743862;9839373
talek;2005;t54705;c;BB_X;743390;9839417
talek;2005;t54708;o;Plantation_Den;746320;9839308
talek;2005;t54710;c;T_Stop;745035;9837860
talek;2005;t54711;c;Maji_Fisi;745001;9838114
talek;2005;t54712;o;Maji_Fisi;745018;9838398
talek;2005;t54713;o;Maji_Fisi;745018;9838398
talek;2005;t54716;o;T_Stop;744965;9836693
talek;2005;t54718;o;Border_Tree;745348;9838513
talek;2005;t54719;o;LB_X;744554;9838443
talek;2005;t54720;m;LB_X;743312;9837819
talek;2005;t54721;o;BB_X;742820;9839077
talek;2005;t54722;o;Fig_Tree_Lugga_-_Top;743254;9839806
talek;2005;t54723;o;Fig_Tree_Lugga_-_Top;743760;9840324
talek;2005;t54724;o;Maji_Fisi;745018;9838398
talek;2005;t54725;o;Maji_Fisi;745251;9838475
talek;2005;t54726;o;Maji_Fisi;745018;9838398
talek;2005;t54732;o;Middle_Bend_Crossing;743935;9838978
talek;2005;t54734;o;Talek_Lugga_-_Top;744355;9839857
talek;2005;t54737;o;Teapot_X;747516;9837331
talek;2005;t54741;o;Guard_Crossing;744611;9836809
talek;2005;t54742;o;Maji_Fisi;745018;9838398
talek;2005;t54743;o;Talek_Lugga_Crossing;744958;9839945
talek;2005;t54747;o;BB_X;743754;9839220
talek;2005;t54748;o;BB_X;743831;9839318
talek;2005;t54749;o;BB_X;743926;9839205
talek;2005;t54755;o;Kinda-See-Em_Den;745114;9840497
talek;2005;t54756;o;T_L_X;745171;9840072
talek;2005;t54757;o;Saga_L_X;746159;9838617
talek;2005;t54758;o;Border_Tree;745854;9838760
talek;2005;t54760;k;Maji_Fisi;745018;9838398
talek;2005;t54763;o;BB_X;743720;9839083
talek;2005;t54764;o;BB_X;742812;9839111
talek;2005;t54765;o;Border_Tree;745248;9838994
talek;2005;t54766;o;Maji_Fisi;745018;9838398
talek;2005;t54768;o;LB_X;744359;9838625
talek;2005;t54770;o;Talek_Lugga_-_Top;744279;9839648
talek;2005;t54771;o;BB_X;743908;9839441
talek;2005;t54772;o;Fig_Tree_Lugga_-_Top;744012;9839802
talek;2005;t54773;o;BB_X;743823;9839246
talek;2005;t54774;o;Big_Bend_Crossing;743690;9839140
talek;2005;t54775;o;BB_X;743823;9839246
talek;2005;t54776;o;BB_X;734826;9839140
talek;2005;t54777;o;BB_X;743865;9839172
talek;2005;t54779;o;LB_X;744286;9838565
talek;2005;t54780;o;BB_X;743483;9839185
talek;2005;t54781;o;LB_X;744630;9838363
talek;2005;t54782;o;T_Stop;745229;9837857
talek;2005;t54783;o;Maji_Fisi;745018;9838398
talek;2005;t54784;k;Maji_Fisi;744927;9838135
talek;2005;t54785;o;Pigpen_T;753831;9836713
talek;2005;t54786;o;Hi_Step_X;753088;9835556
talek;2005;t54787;o;Maji_Fisi;745116;9838274
talek;2005;t54788;o;LB_X;744641;9838464
talek;2005;t54789;o;LB_X;744506;9838512
talek;2005;t54790;o;LB_X;744366;9838357
talek;2005;t54791;o;LB_X;744600;9838334
talek;2005;t54792;o;LB_X;744561;9838658
talek;2005;t54794;o;BB_X;743397;9838901
talek;2005;t54795;o;FT_L_X;743626;9840484
talek;2005;t54796;o;Talek_Lugga_Crossing;745026;9840253
talek;2005;t54798;o;BB_X;743871;9839141
talek;2005;t54799;o;Talek_Marsh;743968;9839567
talek;2005;t54800;o;Talek_Marsh;743863;9839897
talek;2005;t54801;o;Talek_Marsh;744163;9839819
talek;2005;t54803;d;Kinda-See-Em_Den;745124;9840497
talek;2005;t54804;o;FT_L_X;743924;9840740
talek;2005;t54805;o;Talek_Lugga_Crossing;745099;9840066
talek;2005;t54809;o;BB_X;743760;9839191
talek;2005;t54810;o;Maji_Fisi;744988;9838364
talek;2005;t54811;o;Maji_Fisi;745006;9838452
talek;2005;t54812;o;Maji_Fisi;745018;9838398
talek;2005;t54813;o;Maji_Fisi;744787;9838409
talek;2005;t54814;o;LB_X;744302;9838462
talek;2005;t54815;o;LB_X;744264;9838579
talek;2005;t54816;o;LB_X;744367;9838500
talek;2005;t54817;o;Talek_Marsh;744139;9839473
talek;2005;t54818;o;Fig_Tree_Lugga_-_Top;744125;9840452
talek;2005;t54819;o;FT_L_X;743563;9840897
talek;2005;t54820;o;LB_X;743895;9839038
talek;2005;t54821;o;Maji_Fisi;745018;9838398
talek;2005;t54822;o;Maji_Fisi;744852;9838224
talek;2005;t54823;o;LB_X;744567;9838268
talek;2005;t54824;o;LB_X;744150;9838400
talek;2005;t54825;o;Middle_Bend_Crossing;743935;9838978
talek;2005;t54827;o;BB_X;743862;9839021
talek;2005;t54828;o;LB_X;744143;9838757
talek;2005;t54829;o;LB_X;744302;9838484
talek;2005;t54832;o;BB_X;743429;9839274
talek;2005;t54833;c;LB_X;744336;9838476
talek;2005;t54834;k;Tawny_T;743588;9841264
talek;2005;t54838;o;Talek_Lugga_Crossing;745025;9840100
talek;2005;t54839;o;Border_Tree;745253;9838731
talek;2005;t54840;o;Maji_Fisi;745018;9838398
talek;2005;t54841;c;Border_Tree;745061;9838710
talek;2005;t54842;o;Talek_Lugga_-_Top;744782;9839319
talek;2005;t54843;o;Talek_Lugga_Crossing;745083;9840281
talek;2005;t54845;o;FT_L_X;743767;9840759
talek;2005;t54849;o;LB_X;744331;9838468
talek;2005;t54851;o;LB_X;744543;9838541
talek;2005;t54852;o;Maji_Fisi;744928;9838440
talek;2005;t54853;o;Maji_Fisi;745101;9838375
talek;2005;t54854;o;Maji_Fisi;745175;9838321
talek;2005;t54855;o;Maji_Fisi;745180;9838418
talek;2005;t54856;o;LB_X;744447;9838440
talek;2005;t54857;o;LB_X;744307;9838772
talek;2005;t54859;o;BB_X;743776;9839420
talek;2005;t54860;o;FT_L_X;743545;9840661
talek;2005;t54861;o;FT_L_X;743364;9840700
talek;2005;t54862;o;Maji_Fisi;745022;9838410
talek;2005;t54863;o;Aardwolf_CD;745227;9838162
talek;2005;t54864;d;Sunrise_Valley_Communal_Den/Natal_Den;753524;9837427
talek;2005;t54865;o;SRP_T;753256;9837114
talek;2005;t54866;o;SST;754182;9835667
talek;2005;t54867;o;SST;754384;9835567
talek;2005;t54868;k;SRP_T;753256;9837114
talek;2005;t54870;o;Maji_Fisi;745018;9838398
talek;2005;t54871;o;Maji_Fisi;745018;9838398
talek;2005;t54872;o;Maji_Fisi;744930;9838410
talek;2005;t54873;o;BB_X;743889;9838954
talek;2005;t54874;o;FT_L_X;743513;9840460
talek;2005;t54875;o;Guard_X;745210;9837848
talek;2005;t54876;c;Guard_X;744437;9836895
talek;2005;t54877;o;Guard_Crossing;744611;9836809
talek;2005;t54878;o;BB_X;742998;9838421
talek;2005;t54880;o;Dave_X;753272;9836385
talek;2005;t54881;o;SST;753744;9835434
talek;2005;t54882;o;Rocky_Pl;752700;9836115
talek;2005;t54883;d;Sunrise_Valley_Communal_Den/Natal_Den;753524;9837427
talek;2005;t54885;o;Teapot_T_X;748345;9837279
talek;2005;t54887;o;Maji_Fisi;744905;9838511
talek;2005;t54888;o;Maji_Fisi;744978;9833339
talek;2005;t54889;o;Aardwolf_CD;745044;9838077
talek;2005;t54890;o;Aardwolf_CD;745165;9838190
talek;2005;t54891;o;Aardwolf_CD;745328;9838056
talek;2005;t54892;o;Choo;745560;9836172
talek;2005;t54894;o;CT_X;749377;9836970
talek;2005;t54895;o;Rocky_Pl;753151;9836131
talek;2005;t54896;d;Sunrise_Valley_Communal_Den/Natal_Den;753524;9837427
talek;2005;t54897;o;BB_CD;753564;9835253
talek;2005;t54898;o;Broken_T_D;753945;9834926
talek;2005;t54899;o;Hi_Step_X;753456;9835883
talek;2005;t54900;d;Sunrise_Valley_Communal_Den/Natal_Den;753524;9837427
talek;2005;t54901;o;Saga_L_X;746073;9838063
talek;2005;t54902;o;Hat_Tree;745976;9838083
talek;2005;t54903;o;LB_X;744275;9838455
talek;2005;t54904;o;Talek_Marsh;743912;9839545
talek;2005;t54905;o;Little_Bend_Crossing;744307;9838557
talek;2005;t54906;o;Choo;746015;9835957
talek;2005;t54907;o;Choo;746089;9835646
talek;2005;t54908;o;Choo;746086;9834690
talek;2005;t54909;c;Choo;745911;9834715
talek;2005;t54911;c;LB_X;744533;9838473
talek;2005;t54912;o;Maji_Fisi;745018;9838398
talek;2005;t54913;n;Aardwolf_Communal_Den;745294;9838050
talek;2005;t54914;o;BB_X;744092;9838940
talek;2005;t54915;d;Kinda-See-Em_Den;745124;9840497
talek;2005;t54916;k;Maji_Fisi;745018;9838398
talek;2005;t54917;o;Guard_X;744390;9836908
talek;2005;t54918;o;T_Stop;744597;9836697
talek;2005;t54919;o;Border_Tree;744882;9838791
talek;2005;t54920;n;Aardwolf_Communal_Den;745294;9838050
talek;2005;t54921;o;SRV_CD;753588;9837455
talek;2005;t54922;k;Twin_T_X;753833;9836375
talek;2005;t54923;o;15_yr_X;746888;9837947
talek;2005;t54924;o;Maji_Fisi;745078;9838352
talek;2005;t54925;n;Aardwolf_Communal_Den;745294;9838050
talek;2005;t54926;o;Maji_Fisi;744922;9838400
talek;2005;t54927;o;Guard_Crossing;744611;9836809
talek;2005;t54928;o;FT_L_X;744349;9840835
talek;2005;t54929;o;Fig_Tree_Lugga_-_Top;743363;9839795
talek;2005;t54930;o;BB_X;743187;9839335
talek;2005;t54931;o;BB_X;743943;9838996
talek;2005;t54932;o;BB_X;744004;9838889
talek;2005;t54933;o;BB_X;744071;9839045
talek;2005;t54934;o;Box_X;747950;9837952
talek;2005;t54935;o;Border_Tree;745686;9838498
talek;2005;t54936;o;Aardwolf_CD;745172;9838098
talek;2005;t54937;n;Aardwolf_Communal_Den;745294;9838050
talek;2005;t54938;o;Maji_Fisi;745018;9838398
talek;2005;t54939;o;Maji_Fisi;744908;9838498
talek;2005;t54940;o;Maji_Fisi;744654;9838240
talek;2005;t54941;o;LB_X;744572;9838350
talek;2005;t54942;o;Little_Bend_Crossing;744307;9838557
talek;2005;t54943;o;FT_L_X;743318;9840875
talek;2005;t54944;d;Sunrise_Valley_Communal_Den/Natal_Den;753524;9837427
talek;2005;t54945;o;Hi_Step_X;753063;9835717
talek;2005;t54946;o;Hi_Step_X;752826;9835802
talek;2005;t54947;d;Sunrise_Valley_Communal_Den/Natal_Den;753524;9837427
talek;2005;t54948;o;Hday_D;746561;9837088
talek;2005;t54949;o;Maji_Fisi;745070;9838473
talek;2005;t54950;o;LB_X;744360;9838912
talek;2005;t54951;o;LB_X;744101;9838084
talek;2005;t54953;o;BB_X;743656;9839217
talek;2005;t54954;o;BB_X;743684;9839105
talek;2005;t54956;o;LB_X;744249;9838928
talek;2005;t54957;o;LB_X;744283;9838825
talek;2005;t54958;o;LB_X;744440;9838798
talek;2005;t54959;o;LB_X;744677;9838655
talek;2005;t54960;o;LB_X;744310;9838768
talek;2005;t54961;n;Aardwolf_Communal_Den;745294;9838050
talek;2005;t54962;o;Coral_Reef;745865;9839517
talek;2005;t54963;o;Rhino_T;746768;9837462
talek;2005;t54964;o;Pee_X;747485;9837983
talek;2005;t54965;o;15_yr_X;746884;9837905
talek;2005;t54966;o;Pee_X;747098;9837745
talek;2005;t54967;o;Rhino_T;746682;9837402
talek;2005;t54969;o;T_Stop;745153;9837956
talek;2005;t54970;c;Lucky_T;743576;9838172
talek;2005;t54972;o;LB_X;744213;9838672
talek;2005;t54973;o;LB_X;744222;9838800
talek;2005;t54974;o;LB_X;744363;9838557
talek;2005;t54975;o;LB_X;744503;9838544
talek;2005;t54976;n;Aardwolf_Communal_Den;745294;9838050
talek;2005;t54977;o;Rhino_T;746682;9837402
talek;2005;t54978;o;Maji_Fisi;745018;9838398
talek;2005;t54979;n;Aardwolf_Communal_Den;745294;9838050
talek;2005;t54981;c;LB_X;744256;9838969
talek;2005;t54982;o;BB_X;743719;9839162
talek;2005;t54983;o;LB_X;744381;9838847
talek;2005;t54985;o;LB_X;744316;9838397
talek;2005;t54986;o;LB_X;744271;9838727
talek;2005;t54987;o;Maji_Fisi;744914;9838377
talek;2005;t54988;c;Dream_Camp;746144;9838817
talek;2005;t54990;o;Saga_L_X;746191;9838247
talek;2005;t54991;o;Maji_Fisi;745018;9838398
talek;2005;t54993;o;Stupid_Tree;746741;9836415
talek;2005;t54994;o;Maji_Fisi;745018;9838398
talek;2005;t54995;o;Resurrection_Communal_Den;747640;9838437
talek;2005;t54996;o;Resurrection_Communal_Den;747640;9838437
talek;2005;t54997;o;Coucal_Crossing;746658;9838306
talek;2005;t54998;o;T_Stop;745238;9837648
talek;2005;t54999;c;T_Stop;745124;9837906
talek;2005;t55000;o;T_Stop;744889;9837700
talek;2005;t55001;o;T_Stop;744926;9837522
talek;2005;t55002;o;Guard_X;744341;9836911
talek;2005;t55004;o;No_See_Em_Den;744984;9840806
talek;2005;t55005;n;Aardwolf_Communal_Den;745294;9838050
talek;2005;t55006;o;Cow_T;750833;9838367
talek;2005;t55007;o;Saga_L_X;746066;9838377
talek;2005;t55008;n;Aardwolf_Communal_Den;745294;9838050
talek;2005;t55010;o;BB_X;743298;9838489
talek;2005;t55011;o;BB_X;743561;9839668
talek;2005;t55012;o;BB_X;743108;9839777
talek;2005;t55013;o;BB_X;743266;9839302
talek;2005;t55014;o;Talek_Lugga_-_Top;744593;9840125
talek;2005;t55015;o;Talek_Lugga_-_Top;744697;9839760
talek;2005;t55020;n;Aardwolf_Communal_Den;745294;9838050
talek;2005;t55021;o;Little_Bend_Crossing;744470;9838557
talek;2005;t55022;o;Talek_Lugga_-_Top;744475;9839801
talek;2005;t55023;o;Talek_Lugga_-_Top;744578;9840214
talek;2005;t55026;o;FT_L_X;743893;9841021
talek;2005;t55027;o;FT_L_X;744119;9840726
talek;2005;t55028;o;FT_L_X;742672;9841126
talek;2005;t55029;o;FT_L_X;742672;9841126
talek;2005;t55031;o;SRP_T;753205;9836793
talek;2005;t55032;o;Tw_T_X;754290;9836400
talek;2005;t55033;d;Sunrise_Valley_Communal_Den/Natal_Den;753524;9837427
talek;2005;t55034;o;Tw_T_X;753925;9836657
talek;2005;t55035;d;Sunrise_Valley_Communal_Den/Natal_Den;753524;9837427
talek;2005;t55036;o;Olos_T;754367;9835172
talek;2005;t55037;o;Claw_T;755298;9833802
talek;2005;t55038;o;Talek_Lugga_-_Top;745120;9840201
talek;2005;t55039;d;Ranger_Den;745281;9840331
talek;2005;t55040;d;Ranger_Den;745281;9840331
talek;2005;t55041;o;LB_X;744271;9837987
talek;2005;t55043;o;Guard_Crossing;743601;9836809
talek;2005;t55044;o;Fig_Tree_Lugga_-_Top;743653;9840471
talek;2005;t55045;o;RGR_D;745155;9840395
talek;2005;t55046;o;Talek_Lugga_-_Top;744889;9839801
talek;2005;t55047;o;Talek_Marsh;743949;9839791
talek;2005;t55048;o;SS_T;753775;9835928
talek;2005;t55049;d;Sunrise_Valley_Communal_Den/Natal_Den;753524;9837427
talek;2005;t55050;o;Fig_Tree_Lugga_-_Top;743602;9840459
talek;2005;t55051;o;Fig_Tree_Lugga_-_Top;743822;9839874
talek;2005;t55052;o;BB_X;744188;9839578
talek;2005;t55053;o;BB_X;744188;9839447
talek;2005;t55054;o;BB_X;744088;9839277
talek;2005;t55055;o;BB_X;743682;9838768
talek;2005;t55058;o;Talek_Lugga_Crossing;745135;9840085
talek;2005;t55059;d;OTR_D;753153;9837540
talek;2005;t55060;d;OTR_D;753153;9837540
talek;2005;t55061;o;OTR_D;752977;9837608
talek;2005;t55062;o;SRP_T;753352;9837274
talek;2005;t55066;o;BB_X;743400;9839296
talek;2005;t55068;o;Guard_X;744301;9837418
talek;2005;t55070;o;OTR_D;753153;9837540
talek;2005;t55071;o;OTR_D;753153;9837540
talek;2005;t55072;d;Sunrise_Valley_Communal_Den/Natal_Den;753524;9837427
talek;2005;t55073;d;Sunrise_Valley_Communal_Den/Natal_Den;753524;9837427
talek;2005;t55074;o;SRP_T;752980;9837300
talek;2005;t55075;o;BB_X;743644;9839240
talek;2005;t55076;d;Sunrise_Valley_Communal_Den/Natal_Den;753524;9837427
talek;2005;t55077;o;SRP_T;753614;9836288
talek;2005;t55078;o;Claw_T;753722;9834722
talek;2005;t55079;k;Coral_Reef;745263;9839462
talek;2005;t55081;c;BB_X;743504;9839347
talek;2005;t55082;o;Talek_Lugga_Crossing;745097;9840235
talek;2005;t55083;o;FT_Lodge;744419;9841224
talek;2005;t55084;d;Sunrise_Valley_Communal_Den/Natal_Den;753524;9837427
talek;2005;t55086;o;Fig_Tree_Lugga_-_Top;743527;9840296
talek;2005;t55087;o;FT_L_X;743095;9840344
talek;2005;t55088;o;FT_L_X;743231;9840429
talek;2005;t55089;c;FT_L_X;742869;9840747
talek;2005;t55090;o;Fig_Tree_Lugga_-_Top;743383;9840007
talek;2005;t55091;o;FT_L_X;742630;9840473
talek;2005;t55092;o;Fig_Tree_Lugga_-_Top;743129;9840025
talek;2005;t55093;o;BB_X;742706;9839751
talek;2005;t55094;o;FT_L_X;743303;9840345
talek;2005;t55095;d;Sunrise_Valley_Communal_Den/Natal_Den;753524;9837427
talek;2005;t55096;o;Border_Tree;744950;9839144
talek;2005;t55098;o;FT_L_X;743228;9840976
talek;2005;t55099;o;BB_X;743567;9839306
talek;2005;t55100;o;BB_X;743452;9839219
talek;2005;t55101;o;BB_X;743118;9839120
talek;2005;t55103;o;Rocky_Pl;752601;9836026
talek;2005;t55104;o;Border_Tree;745703;9838997
talek;2005;t55105;o;BB_X;744069;9838954
talek;2005;t55106;o;BB_X;743909;9839328
talek;2005;t55107;k;BB_X;742894;9839700
talek;2005;t55108;o;Fig_Tree_Lugga_-_Top;743762;9840055
talek;2005;t55110;o;BB_X;743638;9839313
talek;2005;t55111;o;BB_X;743736;9839600
talek;2005;t55112;d;Ranger_Den;745281;9840331
talek;2005;t55113;o;LB_X;744302;9838694
talek;2005;t55116;c;Talek_Marsh;743168;9839532
talek;2005;t55118;m;Fig_Tree_Lugga_-_Top;744034;9840639
talek;2005;t55119;o;BB_X;743478;9839361
talek;2005;t55120;o;Big_Bend_Crossing;743702;9839140
talek;2005;t55121;o;BB_X;743743;9839229
talek;2005;t55122;o;BB_X;743762;9839594
talek;2005;t55123;o;BB_X;743596;9839215
talek;2005;t55124;o;BB_X;743672;9839205
talek;2005;t55125;o;Big_Bend_Crossing;743363;9839479
talek;2005;t55126;o;BB_X;743222;9839121
talek;2005;t55127;o;BB_X;743364;9839306
talek;2005;t55128;o;FT_L_X;742620;9840408
talek;2005;t55129;o;Kinda-See-Em_Den;745124;9840409
talek;2005;t55130;o;BB_X;743540;9838938
talek;2005;t55131;o;BB_X;743617;9838988
talek;2005;t55132;o;Choo;745504;9836245
talek;2005;t55133;o;SRP_T;753535;9836506
talek;2005;t55134;d;Sunrise_Valley_Communal_Den/Natal_Den;753524;9837427
talek;2005;t55135;d;Sunrise_Valley_Communal_Den/Natal_Den;753524;9837427
