session;landmark_id;date;year;month;day;clan;utme;utmn;category
t81592;Central_Park_Communal_Den;2013-03-12;2013;03;12;talek;746472;9838970;d
t81595;Riverbend_Den;2013-03-13;2013;03;13;talek;748477;9838427;d
t81596;Central_Park_Communal_Den;2013-03-13;2013;03;13;talek;746472;9838970;d
t81609;Central_Park_Communal_Den;2013-03-13;2013;03;13;talek;746472;9838970;d
t81612;Riverbend_Den;2013-03-13;2013;03;13;talek;748477;9838427;d
t81615;Central_Park_Communal_Den;2013-03-14;2013;03;14;talek;746472;9838970;d
t81620;Riverbend_Den;2013-03-14;2013;03;14;talek;748477;9838427;d
t81628;Riverbend_Den;2013-03-14;2013;03;14;talek;748477;9838427;d
t81630;Riverbend_Den;2013-03-14;2013;03;14;talek;748477;9838427;d
t81631;Central_Park_Communal_Den;2013-03-14;2013;03;14;talek;746472;9838970;d
t81634;Riverbend_Den;2013-03-14;2013;03;14;talek;748477;9838427;d
t81635;Central_Park_Communal_Den;2013-03-15;2013;03;15;talek;746472;9838970;d
t81644;Riverbend_Den;2013-03-15;2013;03;15;talek;748477;9838427;d
t81654;Central_Park_Communal_Den;2013-03-15;2013;03;15;talek;746472;9838970;d
t81658;Riverbend_Den;2013-03-16;2013;03;16;talek;748477;9838427;d
t81659;Central_Park_Communal_Den;2013-03-16;2013;03;16;talek;746472;9838970;d
t81670;Central_Park_Communal_Den;2013-03-16;2013;03;16;talek;746472;9838970;d
t81674;Riverbend_Den;2013-03-16;2013;03;16;talek;748477;9838427;d
t81675;Riverbend_Den;2013-03-17;2013;03;17;talek;748477;9838427;d
t81691;Central_Park_Communal_Den;2013-03-17;2013;03;17;talek;746472;9838970;d
t81694;Riverbend_Den;2013-03-17;2013;03;17;talek;748477;9838427;d
t81695;Central_Park_Communal_Den;2013-03-18;2013;03;18;talek;746472;9838970;d
t81710;Central_Park_Communal_Den;2013-03-18;2013;03;18;talek;746472;9838970;d
t81711;Riverbend_Den;2013-03-18;2013;03;18;talek;748477;9838427;d
t81720;Central_Park_Communal_Den;2013-03-18;2013;03;18;talek;746472;9838970;d
t81725;Riverbend_Den;2013-03-19;2013;03;19;talek;748477;9838427;d
t81737;Riverbend_Den;2013-03-20;2013;03;20;talek;748477;9838427;d
t81747;Central_Park_Communal_Den;2013-03-20;2013;03;20;talek;746472;9838970;d
t81751;Central_Park_Communal_Den;2013-03-21;2013;03;21;talek;746472;9838970;d
t81760;Central_Park_Communal_Den;2013-03-21;2013;03;21;talek;746472;9838970;d
t81762;Riverbend_Den;2013-03-21;2013;03;21;talek;748477;9838427;d
t81764;Riverbend_Den;2013-03-22;2013;03;22;talek;748477;9838427;d
t81785;Riverbend_Den;2013-03-22;2013;03;22;talek;748477;9838427;d
t81787;Riverbend_Den;2013-03-23;2013;03;23;talek;748477;9838427;d
t81800;Riverbend_Den;2013-03-23;2013;03;23;talek;748477;9838427;d
t81801;Central_Park_Communal_Den;2013-03-24;2013;03;24;talek;746472;9838970;d
t81806;Central_Park_Communal_Den;2013-03-24;2013;03;24;talek;746472;9838970;d
t81807;Riverbend_Den;2013-03-24;2013;03;24;talek;748477;9838427;d
t81809;Riverbend_Den;2013-03-25;2013;03;25;talek;748477;9838427;d
t81816;Riverbend_Den;2013-03-26;2013;03;26;talek;748477;9838427;d
t81818;Central_Park_Communal_Den;2013-03-26;2013;03;26;talek;746472;9838970;d
t81824;Central_Park_Communal_Den;2013-03-26;2013;03;26;talek;746472;9838970;d
t81826;Riverbend_Den;2013-03-27;2013;03;27;talek;748477;9838427;d
t81828;Central_Park_Communal_Den;2013-03-27;2013;03;27;talek;746472;9838970;d
t81839;Central_Park_Communal_Den;2013-03-30;2013;03;30;talek;746472;9838970;d
t81852;Central_Park_Communal_Den;2013-03-30;2013;03;30;talek;746472;9838970;d
t81854;Riverbend_Den;2013-04-04;2013;04;04;talek;748477;9838427;d
t81857;Central_Park_Communal_Den;2013-04-04;2013;04;04;talek;746472;9838970;d
t81867;Central_Park_Communal_Den;2013-04-04;2013;04;04;talek;746472;9838970;d
t81871;Central_Park_Communal_Den;2013-04-05;2013;04;05;talek;746472;9838970;d
t81874;Riverbend_Den;2013-04-05;2013;04;05;talek;748477;9838427;d
t81876;Riverbend_Den;2013-04-05;2013;04;05;talek;748477;9838427;d
t81886;Central_Park_Communal_Den;2013-04-06;2013;04;06;talek;746472;9838970;d
t81891;Central_Park_Communal_Den;2013-04-06;2013;04;06;talek;746472;9838970;d
t81892;Riverbend_Den;2013-04-08;2013;04;08;talek;748477;9838427;d
t81896;Riverbend_Den;2013-04-08;2013;04;08;talek;748477;9838427;d
t81901;Riverbend_Den;2013-04-14;2013;04;14;talek;748477;9838427;d
t81907;Central_Park_Communal_Den;2013-04-14;2013;04;14;talek;746472;9838970;d
t81913;Central_Park_Communal_Den;2013-04-15;2013;04;15;talek;746472;9838970;d
t81919;Central_Park_Communal_Den;2013-04-15;2013;04;15;talek;746472;9838970;d
t81920;Riverbend_Den;2013-04-15;2013;04;15;talek;748477;9838427;d
t81921;Central_Park_Communal_Den;2013-04-16;2013;04;16;talek;746472;9838970;d
t81928;Central_Park_Communal_Den;2013-04-16;2013;04;16;talek;746472;9838970;d
t81929;Riverbend_Den;2013-04-16;2013;04;16;talek;748477;9838427;d
t81932;Riverbend_Den;2013-04-17;2013;04;17;talek;748477;9838427;d
t81935;Central_Park_Communal_Den;2013-04-17;2013;04;17;talek;746472;9838970;d
t81939;Riverbend_Den;2013-04-17;2013;04;17;talek;748477;9838427;d
t81949;Central_Park_Communal_Den;2013-04-17;2013;04;17;talek;746472;9838970;d
t81966;Riverbend_Den;2013-04-21;2013;04;21;talek;748477;9838427;d
t81978;Riverbend_Den;2013-04-22;2013;04;22;talek;748477;9838427;d
t81982;Riverbend_Den;2013-04-23;2013;04;23;talek;748477;9838427;d
t81985;Riverbend_Den;2013-04-23;2013;04;23;talek;748477;9838427;d
t81989;Central_Park_Communal_Den;2013-04-23;2013;04;23;talek;746472;9838970;d
t81996;Riverbend_Den;2013-04-25;2013;04;25;talek;748477;9838427;d
t81999;Central_Park_Communal_Den;2013-04-25;2013;04;25;talek;746472;9838970;d
t82008;Riverbend_Den;2013-04-25;2013;04;25;talek;748477;9838427;d
t82014;Riverbend_Den;2013-04-25;2013;04;25;talek;748477;9838427;d
t82018;Central_Park_Communal_Den;2013-04-25;2013;04;25;talek;746472;9838970;d
t82022;Central_Park_Communal_Den;2013-04-26;2013;04;26;talek;746472;9838970;d
t82036;Riverbend_Den;2013-04-26;2013;04;26;talek;748477;9838427;d
t82052;Central_Park_Communal_Den;2013-04-29;2013;04;29;talek;746472;9838970;d
t82058;Riverbend_Den;2013-04-29;2013;04;29;talek;748477;9838427;d
t82067;Riverbend_Den;2013-04-30;2013;04;30;talek;748477;9838427;d
t82084;Central_Park_Communal_Den;2013-04-30;2013;04;30;talek;746472;9838970;d
t82085;Riverbend_Den;2013-04-30;2013;04;30;talek;748477;9838427;d
t82096;Riverbend_Den;2013-05-01;2013;05;01;talek;748477;9838427;d
t82100;Riverbend_Den;2013-05-01;2013;05;01;talek;748477;9838427;d
t82112;Riverbend_Den;2013-05-01;2013;05;01;talek;748477;9838427;d
t82115;Riverbend_Den;2013-05-02;2013;05;02;talek;748477;9838427;d
t82124;Riverbend_Den;2013-05-03;2013;05;03;talek;748477;9838427;d
t82126;Riverbend_Den;2013-05-03;2013;05;03;talek;748477;9838427;d
t82134;Riverbend_Den;2013-05-04;2013;05;04;talek;748477;9838427;d
t82142;Central_Park_Communal_Den;2013-05-04;2013;05;04;talek;746472;9838970;d
t82149;Central_Park_Communal_Den;2013-05-05;2013;05;05;talek;746472;9838970;d
t82161;Central_Park_Communal_Den;2013-05-05;2013;05;05;talek;746472;9838970;d
t82170;Central_Park_Communal_Den;2013-05-06;2013;05;06;talek;746472;9838970;d
t82173;Riverbend_Den;2013-05-06;2013;05;06;talek;748477;9838427;d
t82177;Central_Park_Communal_Den;2013-05-06;2013;05;06;talek;746472;9838970;d
t82184;Central_Park_Communal_Den;2013-05-06;2013;05;06;talek;746472;9838970;d
t82187;Riverbend_Den;2013-05-06;2013;05;06;talek;748477;9838427;d
t82213;Riverbend_Den;2013-05-07;2013;05;07;talek;748477;9838427;d
t82214;Central_Park_Communal_Den;2013-05-07;2013;05;07;talek;746472;9838970;d
t82219;Central_Park_Communal_Den;2013-05-08;2013;05;08;talek;746472;9838970;d
t82238;Riverbend_Den;2013-05-08;2013;05;08;talek;748477;9838427;d
t82250;Central_Park_Communal_Den;2013-05-11;2013;05;11;talek;746472;9838970;d
t82256;Riverbend_Den;2013-05-11;2013;05;11;talek;748477;9838427;d
t82267;Central_Park_Communal_Den;2013-05-12;2013;05;12;talek;746472;9838970;d
t82273;Central_Park_Communal_Den;2013-05-12;2013;05;12;talek;746472;9838970;d
t82275;Riverbend_Den;2013-05-12;2013;05;12;talek;748477;9838427;d
t82287;Riverbend_Den;2013-05-13;2013;05;13;talek;748477;9838427;d
t82289;Central_Park_Communal_Den;2013-05-13;2013;05;13;talek;746472;9838970;d
t82309;Central_Park_Communal_Den;2013-05-14;2013;05;14;talek;746472;9838970;d
t82321;Central_Park_Communal_Den;2013-05-14;2013;05;14;talek;746472;9838970;d
t82322;Riverbend_Den;2013-05-14;2013;05;14;talek;748477;9838427;d
t82324;Central_Park_Communal_Den;2013-05-15;2013;05;15;talek;746472;9838970;d
t82350;Central_Park_Communal_Den;2013-05-16;2013;05;16;talek;746472;9838970;d
t82354;Riverbend_Den;2013-05-16;2013;05;16;talek;748477;9838427;d
t82361;Central_Park_Communal_Den;2013-05-17;2013;05;17;talek;746472;9838970;d
t82372;Central_Park_Communal_Den;2013-05-17;2013;05;17;talek;746472;9838970;d
t82373;Riverbend_Den;2013-05-17;2013;05;17;talek;748477;9838427;d
t82380;Riverbend_Den;2013-05-18;2013;05;18;talek;748477;9838427;d
t82385;Central_Park_Communal_Den;2013-05-19;2013;05;19;talek;746472;9838970;d
t82395;Central_Park_Communal_Den;2013-05-19;2013;05;19;talek;746472;9838970;d
t82397;Riverbend_Den;2013-05-19;2013;05;19;talek;748477;9838427;d
t82412;Riverbend_Den;2013-05-20;2013;05;20;talek;748477;9838427;d
t82428;Riverbend_Den;2013-05-20;2013;05;20;talek;748477;9838427;d
t82431;Central_Park_Communal_Den;2013-05-20;2013;05;20;talek;746472;9838970;d
t82453;Riverbend_Den;2013-05-21;2013;05;21;talek;748477;9838427;d
t82465;Riverbend_Den;2013-05-21;2013;05;21;talek;748477;9838427;d
t82476;Central_Park_Communal_Den;2013-05-22;2013;05;22;talek;746472;9838970;d
t82489;Riverbend_Den;2013-05-22;2013;05;22;talek;748477;9838427;d
t82490;Central_Park_Communal_Den;2013-05-22;2013;05;22;talek;746472;9838970;d
t82496;Riverbend_Den;2013-05-23;2013;05;23;talek;748477;9838427;d
t82513;Riverbend_Den;2013-05-23;2013;05;23;talek;748477;9838427;d
t82516;Riverbend_Den;2013-05-24;2013;05;24;talek;748477;9838427;d
t82530;Riverbend_Den;2013-05-24;2013;05;24;talek;748477;9838427;d
t82532;Central_Park_Communal_Den;2013-05-24;2013;05;24;talek;746472;9838970;d
t82541;Central_Park_Communal_Den;2013-05-25;2013;05;25;talek;746472;9838970;d
t82543;Riverbend_Den;2013-05-25;2013;05;25;talek;748477;9838427;d
t82554;Central_Park_Communal_Den;2013-05-26;2013;05;26;talek;746472;9838970;d
t82565;Riverbend_Den;2013-05-27;2013;05;27;talek;748477;9838427;d
t82579;Riverbend_Den;2013-05-27;2013;05;27;talek;748477;9838427;d
t82589;Central_Park_Communal_Den;2013-05-27;2013;05;27;talek;746472;9838970;d
t82592;Riverbend_Den;2013-05-28;2013;05;28;talek;748477;9838427;d
t82607;Central_Park_Communal_Den;2013-05-28;2013;05;28;talek;746472;9838970;d
t82609;Riverbend_Den;2013-05-28;2013;05;28;talek;748477;9838427;d
t82611;Riverbend_Den;2013-05-29;2013;05;29;talek;748477;9838427;d
t82634;Riverbend_Den;2013-05-29;2013;05;29;talek;748477;9838427;d
t82635;Central_Park_Communal_Den;2013-05-29;2013;05;29;talek;746472;9838970;d
t82638;Riverbend_Den;2013-05-29;2013;05;29;talek;748477;9838427;d
t82642;Plantation_Den;2013-07-01;2013;07;01;talek;746293;9839498;d
t82650;Plantation_Den;2013-07-01;2013;07;01;talek;746293;9839498;d
t82651;Dave's_Den;2013-07-02;2013;07;02;talek;747491;9837478;cd
t82654;Dave's_Den;2013-07-02;2013;07;02;talek;747491;9837478;cd
t82657;Plantation_Den;2013-07-02;2013;07;02;talek;746293;9839498;d
t82658;Dave's_Den;2013-07-03;2013;07;03;talek;747491;9837478;cd
t82662;Dave's_Den;2013-07-03;2013;07;03;talek;747491;9837478;cd
t82673;Dave's_Den;2013-07-04;2013;07;04;talek;747491;9837478;cd
t82691;Plantation_Den;2013-07-04;2013;07;04;talek;746293;9839498;d
t82692;Plantation_Den;2013-07-04;2013;07;04;talek;746293;9839498;d
t82696;Kinda-See-Em_Den;2013-07-05;2013;07;05;talek;745124;9840497;d
t82697;Kinda-See-Em_Den;2013-07-05;2013;07;05;talek;745124;9840497;d
t82706;Plantation_Den;2013-07-05;2013;07;05;talek;746293;9839498;d
t82712;Kinda-See-Em_Den;2013-07-06;2013;07;06;talek;745124;9840497;d
t82721;Plantation_Den;2013-07-06;2013;07;06;talek;746293;9839498;d
t82725;Dave's_Den;2013-07-06;2013;07;06;talek;747491;9837478;cd
t82726;Plantation_Den;2013-07-06;2013;07;06;talek;746293;9839498;d
t82727;Kinda-See-Em_Den;2013-07-07;2013;07;07;talek;745124;9840497;d
t82731;Dave's_Den;2013-07-07;2013;07;07;talek;747491;9837478;cd
t82741;Plantation_Den;2013-07-07;2013;07;07;talek;746293;9839498;d
t82742;Dave's_Den;2013-07-08;2013;07;08;talek;747491;9837478;cd
t82749;Plantation_Den;2013-07-08;2013;07;08;talek;746293;9839498;d
t82751;Dave's_Den;2013-07-09;2013;07;09;talek;747491;9837478;cd
t82756;Dave's_Den;2013-07-09;2013;07;09;talek;747491;9837478;cd
t82771;Kinda-See-Em_Den;2013-07-09;2013;07;09;talek;745124;9840497;d
t82779;Dave's_Den;2013-07-09;2013;07;09;talek;747491;9837478;cd
t82783;Kinda-See-Em_Den;2013-07-10;2013;07;10;talek;745124;9840497;d
t82791;Dave's_Den;2013-07-10;2013;07;10;talek;747491;9837478;cd
t82801;Kinda-See-Em_Den;2013-07-10;2013;07;10;talek;745124;9840497;d
t82804;Kinda-See-Em_Den;2013-07-11;2013;07;11;talek;745124;9840497;d
t82811;Dave's_Den;2013-07-11;2013;07;11;talek;747491;9837478;cd
t82820;Dave's_Den;2013-07-11;2013;07;11;talek;747491;9837478;cd
t82823;Kinda-See-Em_Den;2013-07-11;2013;07;11;talek;745124;9840497;d
t82829;Kinda-See-Em_Den;2013-07-12;2013;07;12;talek;745124;9840497;d
t82837;Dave's_Den;2013-07-12;2013;07;12;talek;747491;9837478;cd
t82844;Dave's_Den;2013-07-12;2013;07;12;talek;747491;9837478;cd
t82851;Dave's_Den;2013-07-13;2013;07;13;talek;747491;9837478;cd
t82864;Dave's_Den;2013-07-13;2013;07;13;talek;747491;9837478;cd
t82869;Kinda-See-Em_Den;2013-07-14;2013;07;14;talek;745124;9840497;d
t82881;Dave's_Den;2013-07-14;2013;07;14;talek;747491;9837478;cd
t82884;Dave's_Den;2013-07-14;2013;07;14;talek;747491;9837478;cd
t82896;Kinda-See-Em_Den;2013-07-14;2013;07;14;talek;745124;9840497;d
t82901;Dave's_Den;2013-07-14;2013;07;14;talek;747491;9837478;cd
t82907;Dave's_Den;2013-07-15;2013;07;15;talek;747491;9837478;cd
t82912;Dave's_Den;2013-07-15;2013;07;15;talek;747491;9837478;cd
t82924;Kinda-See-Em_Den;2013-07-15;2013;07;15;talek;745124;9840497;d
t82929;Dave's_Den;2013-07-15;2013;07;15;talek;747491;9837478;cd
t82931;Dave's_Den;2013-07-15;2013;07;15;talek;747491;9837478;cd
t82943;Kinda-See-Em_Den;2013-07-16;2013;07;16;talek;745124;9840497;d
t82949;Dave's_Den;2013-07-16;2013;07;16;talek;747491;9837478;cd
t82953;Kinda-See-Em_Den;2013-07-16;2013;07;16;talek;745124;9840497;d
t82957;Dave's_Den;2013-07-16;2013;07;16;talek;747491;9837478;cd
t82958;Dave's_Den;2013-07-17;2013;07;17;talek;747491;9837478;cd
t82960;Kinda-See-Em_Den;2013-07-17;2013;07;17;talek;745124;9840497;d
t82972;Dave's_Den;2013-07-17;2013;07;17;talek;747491;9837478;cd
t82973;Dave's_Den;2013-07-18;2013;07;18;talek;747491;9837478;cd
t82981;Dave's_Den;2013-07-18;2013;07;18;talek;747491;9837478;cd
t82987;Kinda-See-Em_Den;2013-07-19;2013;07;19;talek;745124;9840497;d
t82991;Dave's_Den;2013-07-19;2013;07;19;talek;747491;9837478;cd
t83007;Dave's_Den;2013-07-19;2013;07;19;talek;747491;9837478;cd
t83014;Kinda-See-Em_Den;2013-07-20;2013;07;20;talek;745124;9840497;d
t83017;Dave's_Den;2013-07-20;2013;07;20;talek;747491;9837478;cd
t83019;Dave's_Den;2013-07-21;2013;07;21;talek;747491;9837478;cd
t83028;Dave's_Den;2013-07-22;2013;07;22;talek;747491;9837478;cd
t83029;Kinda-See-Em_Den;2013-07-22;2013;07;22;talek;745124;9840497;d
t83039;Dave's_Den;2013-07-22;2013;07;22;talek;747491;9837478;cd
t83044;Kinda-See-Em_Den;2013-07-23;2013;07;23;talek;745124;9840497;d
t83050;Dave's_Den;2013-07-23;2013;07;23;talek;747491;9837478;cd
t83057;Kinda-See-Em_Den;2013-07-23;2013;07;23;talek;745124;9840497;d
t83058;Kinda-See-Em_Den;2013-07-23;2013;07;23;talek;745124;9840497;d
t83062;Kinda-See-Em_Den;2013-07-24;2013;07;24;talek;745124;9840497;d
t83064;Kinda-See-Em_Den;2013-07-24;2013;07;24;talek;745124;9840497;d
t83066;Dave's_Den;2013-07-24;2013;07;24;talek;747491;9837478;cd
t83073;Dave's_Den;2013-07-24;2013;07;24;talek;747491;9837478;cd
t83074;Kinda-See-Em_Den;2013-07-24;2013;07;24;talek;745124;9840497;d
t83077;Kinda-See-Em_Den;2013-07-25;2013;07;25;talek;745124;9840497;d
t83087;Kinda-See-Em_Den;2013-07-25;2013;07;25;talek;745124;9840497;d
t83089;Pothole_Den;2013-07-25;2013;07;25;talek;747622;9837700;d
t83096;Pothole_Den;2013-07-26;2013;07;26;talek;747622;9837700;d
t83111;Kinda-See-Em_Den;2013-07-26;2013;07;26;talek;745124;9840497;d
t83126;Kinda-See-Em_Den;2013-07-27;2013;07;27;talek;745124;9840497;d
t83144;Kinda-See-Em_Den;2013-07-27;2013;07;27;talek;745124;9840497;d
t83153;Kinda-See-Em_Den;2013-07-28;2013;07;28;talek;745124;9840497;d
t83155;Dave's_Den;2013-07-28;2013;07;28;talek;747491;9837478;cd
t83171;Kinda-See-Em_Den;2013-07-28;2013;07;28;talek;745124;9840497;d
t83206;Resurrection_Communal_Den;2013-07-30;2013;07;30;talek;747569;9838508;d
t83209;Resurrection_Communal_Den;2013-07-31;2013;07;31;talek;747569;9838508;d
t83217;Resurrection_Communal_Den;2013-08-01;2013;08;01;talek;747569;9838508;d
t83221;Resurrection_Communal_Den;2013-08-01;2013;08;01;talek;747569;9838508;d
t83223;Resurrection_Communal_Den;2013-08-02;2013;08;02;talek;747569;9838508;d
t83230;Resurrection_Communal_Den;2013-08-02;2013;08;02;talek;747569;9838508;d
t83232;Resurrection_Communal_Den;2013-08-03;2013;08;03;talek;747569;9838508;d
t83246;Resurrection_Communal_Den;2013-08-03;2013;08;03;talek;747569;9838508;d
t83247;Resurrection_Communal_Den;2013-08-04;2013;08;04;talek;747569;9838508;d
t83252;Resurrection_Communal_Den;2013-08-05;2013;08;05;talek;747569;9838508;d
t83266;Resurrection_Communal_Den;2013-08-05;2013;08;05;talek;747569;9838508;d
t83267;Resurrection_Communal_Den;2013-08-05;2013;08;05;talek;747569;9838508;d
t83272;Resurrection_Communal_Den;2013-08-05;2013;08;05;talek;747569;9838508;d
t83280;Resurrection_Communal_Den;2013-08-06;2013;08;06;talek;747569;9838508;d
t83294;Resurrection_Communal_Den;2013-08-06;2013;08;06;talek;747569;9838508;d
t83296;Resurrection_Communal_Den;2013-08-07;2013;08;07;talek;747569;9838508;d
t83299;Resurrection_Communal_Den;2013-08-07;2013;08;07;talek;747569;9838508;d
t83302;Resurrection_Communal_Den;2013-08-08;2013;08;08;talek;747569;9838508;d
t83307;Dave's_Den;2013-08-08;2013;08;08;talek;747491;9837478;cd
t83318;Resurrection_Communal_Den;2013-08-09;2013;08;09;talek;747569;9838508;d
t83327;Resurrection_Communal_Den;2013-08-10;2013;08;10;talek;747569;9838508;d
t83331;Resurrection_Communal_Den;2013-08-11;2013;08;11;talek;747569;9838508;d
t83351;Resurrection_Communal_Den;2013-08-11;2013;08;11;talek;747569;9838508;d
t83362;Resurrection_Communal_Den;2013-08-12;2013;08;12;talek;747569;9838508;d
t83363;Resurrection_Communal_Den;2013-08-13;2013;08;13;talek;747569;9838508;d
t83376;Resurrection_Communal_Den;2013-08-14;2013;08;14;talek;747569;9838508;d
t83380;Resurrection_Communal_Den;2013-08-15;2013;08;15;talek;747569;9838508;d
t83382;Resurrection_Main_Den;2013-08-17;2013;08;17;talek;747453;9838546;cd
t83383;Resurrection_Communal_Den;2013-08-18;2013;08;18;talek;747569;9838508;d
t83405;Resurrection_Communal_Den;2013-08-19;2013;08;19;talek;747569;9838508;d
t83407;Resurrection_Communal_Den;2013-08-21;2013;08;21;talek;747569;9838508;d
t83418;Resurrection_Communal_Den;2013-08-22;2013;08;22;talek;747569;9838508;d
t83438;Resurrection_Communal_Den;2013-08-23;2013;08;23;talek;747569;9838508;d
t83439;Resurrection_Communal_Den;2013-08-24;2013;08;24;talek;747569;9838508;d
t83446;Resurrection_Communal_Den;2013-08-25;2013;08;25;talek;747569;9838508;d
t83448;Resurrection_Communal_Den;2013-08-26;2013;08;26;talek;747569;9838508;d
t83460;Resurrection_Communal_Den;2013-08-26;2013;08;26;talek;747569;9838508;d
t83473;Resurrection_Communal_Den;2013-08-28;2013;08;28;talek;747569;9838508;d
t83488;Resurrection_Communal_Den;2013-08-29;2013;08;29;talek;747569;9838508;d
t83495;Resurrection_Communal_Den;2013-08-30;2013;08;30;talek;747569;9838508;d
t83502;Resurrection_Communal_Den;2013-08-31;2013;08;31;talek;747569;9838508;d
t83503;Resurrection_Communal_Den;2013-09-01;2013;09;01;talek;747569;9838508;d
t83514;Resurrection_Communal_Den;2013-09-02;2013;09;02;talek;747569;9838508;d
t83516;Resurrection_Communal_Den;2013-09-04;2013;09;04;talek;747569;9838508;d
t83525;Resurrection_Communal_Den;2013-09-04;2013;09;04;talek;747569;9838508;d
t83547;Resurrection_Communal_Den;2013-09-05;2013;09;05;talek;747569;9838508;d
t83571;Resurrection_Communal_Den;2013-09-06;2013;09;06;talek;747569;9838508;d
t84367;Kinda-See-Em_Den;2013-10-30;2013;10;30;talek;745124;9840497;d
t84381;Kinda-See-Em_Den;2013-10-31;2013;10;31;talek;745124;9840497;d
t84391;Kinda-See-Em_Den;2013-10-31;2013;10;31;talek;745124;9840497;d
t84401;Kinda-See-Em_Den;2013-11-01;2013;11;01;talek;745124;9840497;d
t84402;Kinda-See-Em_Den;2013-11-01;2013;11;01;talek;745124;9840497;d
t84441;Kinda-See-Em_Den;2013-11-02;2013;11;02;talek;745124;9840497;d
t84494;Kinda-See-Em_Den;2013-11-05;2013;11;05;talek;745124;9840497;d
t84511;Kinda-See-Em_Den;2013-11-06;2013;11;06;talek;745124;9840497;d
t84520;Kinda-See-Em_Den;2013-11-07;2013;11;07;talek;745124;9840497;d
t84565;Kinda-See-Em_Den;2013-11-13;2013;11;13;talek;745124;9840497;d
